SQLDATE,Actor1Name,Actor2Name,EventCode,EventBaseCode,EventRootCode,AvgTone,NumArticles,ActionGeo_FullName,text_input
2025-12-09,BENIN,PRESIDENT,110,110,11,-2.35690235690236,1,Benin,BENIN 110 110 11 PRESIDENT Benin
2026-03-05,BENIN,,110,110,11,-0.24875621890547,10,Benin,BENIN 110 110 11 Benin
2026-03-05,BENIN,VILLAGE,110,110,11,-6.52173913043478,10,"Karimama, Alibori, Benin","BENIN 110 110 11 VILLAGE Karimama, Alibori, Benin"
2025-12-02,BENIN,GOVERNMENT,110,110,11,3.0690537084399,20,Benin,BENIN 110 110 11 GOVERNMENT Benin
2025-05-22,BENIN,,110,110,11,3.5031847133758,10,Benin,BENIN 110 110 11 Benin
2025-04-08,BENIN,,110,110,11,-2.57936507936507,10,Benin,BENIN 110 110 11 Benin
2025-01-09,BENIN,,110,110,11,-8.16326530612245,1,"Alibori, Alibori, Benin","BENIN 110 110 11 Alibori, Alibori, Benin"
2025-01-09,BENIN,,110,110,11,-8.16326530612245,1,"Alibori, Alibori, Benin","BENIN 110 110 11 Alibori, Alibori, Benin"
2025-12-18,BENIN,,110,110,11,-1.10803324099723,4,Benin,BENIN 110 110 11 Benin
2025-01-03,BENIN,,110,110,11,-4.89251297257228,10,Benin,BENIN 110 110 11 Benin
2025-01-16,BENIN,POLICE,110,110,11,-8.99581589958159,3,Benin,BENIN 110 110 11 POLICE Benin
2025-01-24,BENIN,STATE GOVERNOR,110,110,11,0.44378698224852,4,Benin,BENIN 110 110 11 STATE GOVERNOR Benin
2025-02-18,BENIN,,110,110,11,-6.59340659340659,10,"Malanville, Atakora, Benin","BENIN 110 110 11 Malanville, Atakora, Benin"
2025-05-26,BENIN,,110,110,11,-2.46153846153846,3,Benin,BENIN 110 110 11 Benin
2025-05-07,BENIN,KINGDOM,110,110,11,-1.1037527593819,4,Benin,BENIN 110 110 11 KINGDOM Benin
2025-05-15,BENIN,,110,110,11,-3.27868852459016,4,Benin,BENIN 110 110 11 Benin
2026-02-17,BENIN,HOSPITAL,110,110,11,-5.89569160997732,10,Benin,BENIN 110 110 11 HOSPITAL Benin
2025-08-08,BENIN,,110,110,11,5.43478260869565,1,Benin,BENIN 110 110 11 Benin
2025-03-15,BENIN,,110,110,11,-1.67130919220056,10,Benin,BENIN 110 110 11 Benin
2025-05-19,BENIN,,110,110,11,2.56410256410256,10,Benin,BENIN 110 110 11 Benin
2025-09-04,BENIN,KINGDOM,110,110,11,-5.81717451523546,1,Benin,BENIN 110 110 11 KINGDOM Benin
2025-09-04,BENIN,KINGDOM,110,110,11,-5.81717451523546,4,Benin,BENIN 110 110 11 KINGDOM Benin
2025-12-11,BENIN,BENIN,110,110,11,-1.35542168674699,2,Benin,BENIN 110 110 11 BENIN Benin
2025-03-13,BENIN,PRIEST,110,110,11,0.73855243722304,4,"Kpota, Benin (general), Benin","BENIN 110 110 11 PRIEST Kpota, Benin (general), Benin"
2025-01-08,BENIN,IRAN,110,110,11,4.14201183431953,8,Benin,BENIN 110 110 11 IRAN Benin
2025-01-08,BENIN,NIGER,110,110,11,4.14201183431953,2,Benin,BENIN 110 110 11 NIGER Benin
2025-01-08,BENIN,NIGER,110,110,11,4.14201183431953,8,Benin,BENIN 110 110 11 NIGER Benin
2025-01-08,BENIN,IRAN,110,110,11,4.14201183431953,2,Benin,BENIN 110 110 11 IRAN Benin
2026-01-27,BENIN,,110,110,11,-7.07635009310986,4,Benin,BENIN 110 110 11 Benin
2025-01-10,BENIN,,110,110,11,3.20855614973262,5,"Ouidah, Atlantique, Benin","BENIN 110 110 11 Ouidah, Atlantique, Benin"
2025-01-10,BENIN,,110,110,11,-8.83977900552489,1,"Alibori, Alibori, Benin","BENIN 110 110 11 Alibori, Alibori, Benin"
2025-01-10,BENIN,,110,110,11,-8.83977900552489,1,"Alibori, Alibori, Benin","BENIN 110 110 11 Alibori, Alibori, Benin"
2026-04-02,BENIN,BENIN,111,111,11,-2.58780036968576,4,Benin,BENIN 111 111 11 BENIN Benin
2026-03-21,BENIN,,111,111,11,-7.465825446898,3,Benin,BENIN 111 111 11 Benin
2026-04-27,BENIN,,111,111,11,-0.35971223021583,10,Benin,BENIN 111 111 11 Benin
2026-04-07,BENIN,EXTREMIST,111,111,11,-5.69620253164557,8,"Bariba, Benin (general), Benin","BENIN 111 111 11 EXTREMIST Bariba, Benin (general), Benin"
2026-04-13,BENIN,ADMINISTRATION,111,111,11,-2.76839972991222,5,Benin,BENIN 111 111 11 ADMINISTRATION Benin
2026-04-14,BENIN,ADMINISTRATION,111,111,11,-2.76839972991222,5,Benin,BENIN 111 111 11 ADMINISTRATION Benin
2025-08-03,BENIN,RULER,111,111,11,-6.92266089778259,2,Benin,BENIN 111 111 11 RULER Benin
2025-01-01,BENIN,ADMINISTRATION,111,111,11,3.21637426900585,1,Benin,BENIN 111 111 11 ADMINISTRATION Benin
2026-04-20,BENIN,,111,111,11,-6.62431941923775,2,Benin,BENIN 111 111 11 Benin
2025-01-11,BENIN,PERPETRATOR,111,111,11,-1.69082125603864,4,Benin,BENIN 111 111 11 PERPETRATOR Benin
2025-09-21,BENIN,,111,111,11,0.14492753623189,4,Benin,BENIN 111 111 11 Benin
2025-08-10,BENIN,MALI,111,111,11,-3.25732899022802,10,Benin,BENIN 111 111 11 MALI Benin
2025-12-13,COTONOU,,111,111,11,2.07100591715976,10,Benin,COTONOU 111 111 11 Benin
2025-12-08,BENIN,,111,111,11,-0.300300300300299,10,Benin,BENIN 111 111 11 Benin
2026-03-07,BENIN,THE OPPOSITION,111,111,11,-4.52173913043478,2,Benin,BENIN 111 111 11 THE OPPOSITION Benin
2025-01-26,BENIN,BENIN,111,111,11,1.52284263959391,10,Benin,BENIN 111 111 11 BENIN Benin
2025-06-07,BENIN,,111,111,11,-3.91061452513967,2,Benin,BENIN 111 111 11 Benin
2025-11-20,BENIN,,111,111,11,-8.97097625329813,4,Benin,BENIN 111 111 11 Benin
2025-12-30,BENIN,,111,111,11,-4.39442658092176,4,Benin,BENIN 111 111 11 Benin
2026-02-20,BENIN,,111,111,11,-7.71704180064304,2,Benin,BENIN 111 111 11 Benin
2025-12-14,BENIN,,111,111,11,-1.38248847926267,20,Benin,BENIN 111 111 11 Benin
2025-12-15,BENIN,,111,111,11,-4.76190476190476,4,Benin,BENIN 111 111 11 Benin
2025-02-15,BENIN,,111,111,11,5.12129380053908,5,Benin,BENIN 111 111 11 Benin
2026-02-27,BENIN,,111,111,11,-2.81690140845071,4,Benin,BENIN 111 111 11 Benin
2026-01-05,BENIN,NIGER,111,111,11,-4.69483568075117,2,Benin,BENIN 111 111 11 NIGER Benin
2026-01-05,BENIN,JUDGE,111,111,11,-4.64216634429401,10,"Natitingou, Atakora, Benin","BENIN 111 111 11 JUDGE Natitingou, Atakora, Benin"
2026-01-05,BENIN,NIAMEY,111,111,11,-4.69483568075117,8,Benin,BENIN 111 111 11 NIAMEY Benin
2025-03-29,BENIN,,111,111,11,0.0,10,"Savalou, Collines, Benin","BENIN 111 111 11 Savalou, Collines, Benin"
2025-03-29,BENIN,,111,111,11,-11.8110236220472,5,Benin,BENIN 111 111 11 Benin
2025-03-29,BENIN,PUBLIC RELATIONS OFFICER,111,111,11,-11.8110236220472,2,Benin,BENIN 111 111 11 PUBLIC RELATIONS OFFICER Benin
2025-03-29,BENIN,TRAVELLER,111,111,11,-9.27835051546394,2,Benin,BENIN 111 111 11 TRAVELLER Benin
2025-03-29,BENIN,TRAVELLER,111,111,11,-9.27835051546394,1,Benin,BENIN 111 111 11 TRAVELLER Benin
2025-11-17,BENIN,MEDIA,111,111,11,-2.78330019880715,4,Benin,BENIN 111 111 11 MEDIA Benin
2025-08-28,BENIN,WORKER,111,111,11,-3.63636363636364,4,Benin,BENIN 111 111 11 WORKER Benin
2025-01-15,BENIN,,111,111,11,-0.68965517241379,2,Benin,BENIN 111 111 11 Benin
2025-01-15,BENIN,TRIBUNAL,111,111,11,-6.29834254143647,2,Benin,BENIN 111 111 11 TRIBUNAL Benin
2026-02-03,BENIN,,111,111,11,1.11902339776196,1,Benin,BENIN 111 111 11 Benin
2026-02-03,BENIN,UNITED STATES,111,111,11,1.11902339776196,1,Benin,BENIN 111 111 11 UNITED STATES Benin
2026-02-03,BENIN,A US,111,111,11,1.11902339776196,2,Benin,BENIN 111 111 11 A US Benin
2025-02-24,BENIN,POLICE,111,111,11,-5.38243626062323,4,Benin,BENIN 111 111 11 POLICE Benin
2025-02-23,BENIN,POLICE,111,111,11,-7.16417910447761,4,Benin,BENIN 111 111 11 POLICE Benin
2025-01-18,BENIN,ADMINISTRATION,111,111,11,-4.0590405904059,2,Benin,BENIN 111 111 11 ADMINISTRATION Benin
2025-01-18,BENIN,ADMINISTRATION,111,111,11,-4.0590405904059,4,Benin,BENIN 111 111 11 ADMINISTRATION Benin
2025-01-18,BENIN,NIGERIA,111,111,11,-4.0590405904059,2,Benin,BENIN 111 111 11 NIGERIA Benin
2025-09-19,BENIN,MILITARY,111,111,11,0.0,2,Benin,BENIN 111 111 11 MILITARY Benin
2025-12-17,BENIN,,111,111,11,2.53025302530253,7,Benin,BENIN 111 111 11 Benin
2025-12-17,BENIN,INDUSTRY,111,111,11,2.53025302530253,5,Benin,BENIN 111 111 11 INDUSTRY Benin
2025-12-16,BENIN,MILITARY,111,111,11,-3.57653791130186,4,Benin,BENIN 111 111 11 MILITARY Benin
2025-12-07,BENIN,,111,111,11,-2.18978102189781,5,Benin,BENIN 111 111 11 Benin
2025-12-07,BENIN,,111,111,11,-6.06980273141123,4,Benin,BENIN 111 111 11 Benin
2025-12-07,BENIN,ECOWAS,111,111,11,-4.0,10,Benin,BENIN 111 111 11 ECOWAS Benin
2025-12-07,BENIN,THE AU,111,111,11,-3.58422939068101,10,Benin,BENIN 111 111 11 THE AU Benin
2025-04-26,BENIN,,111,111,11,-7.5801749271137,2,Benin,BENIN 111 111 11 Benin
2025-12-15,BENIN,,111,111,11,-9.25925925925925,2,Benin,BENIN 111 111 11 Benin
2026-01-13,BENIN,,111,111,11,-7.20887245841035,2,Benin,BENIN 111 111 11 Benin
2025-07-23,BENIN,NIGERIA,111,111,11,-0.0946073793755904,1,Benin,BENIN 111 111 11 NIGERIA Benin
2026-03-18,BENIN,,111,111,11,0.66777963272121,10,Benin,BENIN 111 111 11 Benin
2026-03-17,BENIN,,111,111,11,-7.2463768115942,2,Benin,BENIN 111 111 11 Benin
2025-12-09,BENIN,BENIN,111,111,11,0.76923076923077,10,Benin,BENIN 111 111 11 BENIN Benin
2025-12-09,BENIN,NIGERIA,111,111,11,-7.80346820809248,2,Benin,BENIN 111 111 11 NIGERIA Benin
2025-01-14,BENIN,,111,111,11,4.35540069686411,10,"Ouidah, Atlantique, Benin","BENIN 111 111 11 Ouidah, Atlantique, Benin"
2025-09-08,BENIN,GOVERNOR,111,111,11,-8.00524934383203,2,Benin,BENIN 111 111 11 GOVERNOR Benin
2026-02-25,BENIN,,111,111,11,-8.2802547770701,1,Benin,BENIN 111 111 11 Benin
2026-02-25,BENIN,NIGERIA,111,111,11,-4.58015267175573,2,Benin,BENIN 111 111 11 NIGERIA Benin
2025-02-27,BENIN,POLICE,111,111,11,-5.06329113924051,4,Benin,BENIN 111 111 11 POLICE Benin
2025-12-10,BENIN,,111,111,11,-5.0,1,Benin,BENIN 111 111 11 Benin
2025-12-10,BENIN,,111,111,11,-5.0,1,Benin,BENIN 111 111 11 Benin
2025-12-10,BENIN,SECURITY PERSONNEL,111,111,11,-1.90972222222223,2,Benin,BENIN 111 111 11 SECURITY PERSONNEL Benin
2025-12-10,BENIN,OPERATIVE,111,111,11,-1.84426229508197,2,Benin,BENIN 111 111 11 OPERATIVE Benin
2025-12-10,BENIN,SECURITY PERSONNEL,111,111,11,-1.90972222222223,2,Benin,BENIN 111 111 11 SECURITY PERSONNEL Benin
2025-12-10,BENIN,OPERATIVE,111,111,11,-1.84426229508197,2,Benin,BENIN 111 111 11 OPERATIVE Benin
2025-12-04,BENIN,,111,111,11,-3.63636363636364,10,Benin,BENIN 111 111 11 Benin
2026-01-23,BENIN,GOVERNMENT,111,111,11,-1.06888361045131,4,Benin,BENIN 111 111 11 GOVERNMENT Benin
2025-07-16,BENIN,JOURNALIST,111,111,11,-7.72727272727273,10,Benin,BENIN 111 111 11 JOURNALIST Benin
2025-07-17,BENIN,,111,111,11,-7.40740740740741,4,Benin,BENIN 111 111 11 Benin
2025-07-17,BENIN,JOURNALIST,111,111,11,-7.8804347826087,2,Benin,BENIN 111 111 11 JOURNALIST Benin
2026-02-26,BENIN,OPPOSITION LEADER,111,111,11,-4.73506200676438,3,Benin,BENIN 111 111 11 OPPOSITION LEADER Benin
2026-02-26,BENIN,SAUDI ARABIA,111,111,11,-5.38573508005822,4,Benin,BENIN 111 111 11 SAUDI ARABIA Benin
2025-06-06,BENIN,COMMANDER,111,111,11,-5.75221238938053,2,Benin,BENIN 111 111 11 COMMANDER Benin
2025-06-06,BENIN,SWEDEN,111,111,11,-5.75221238938053,6,Benin,BENIN 111 111 11 SWEDEN Benin
2025-06-10,BENIN,,111,111,11,-9.19881305637982,7,Benin,BENIN 111 111 11 Benin
2025-12-23,BENIN,,111,111,11,-7.35721200387222,4,"Tchaourou, Benin (general), Benin","BENIN 111 111 11 Tchaourou, Benin (general), Benin"
2025-12-11,BENIN,,111,111,11,-0.8187134502924,10,Benin,BENIN 111 111 11 Benin
2025-12-11,BENIN,MILITARY,111,111,11,-3.58649789029535,4,Benin,BENIN 111 111 11 MILITARY Benin
2025-07-06,BENIN,,111,111,11,-6.43939393939394,3,Benin,BENIN 111 111 11 Benin
2025-12-05,BENIN,,111,111,11,-3.63636363636364,10,Benin,BENIN 111 111 11 Benin
2025-02-14,BENIN,GOVERNMENT,111,111,11,0.82644628099173,10,Benin,BENIN 111 111 11 GOVERNMENT Benin
2025-09-26,BENIN,,111,111,11,4.85611510791367,4,Benin,BENIN 111 111 11 Benin
2025-12-12,BENIN,HUMAN TRAFFICKER,111,111,11,-1.34292565947242,8,Benin,BENIN 111 111 11 HUMAN TRAFFICKER Benin
2025-09-09,BENIN,,111,111,11,-5.33333333333333,2,Benin,BENIN 111 111 11 Benin
2025-10-06,BENIN,,111,111,11,1.31761442441054,4,Benin,BENIN 111 111 11 Benin
2025-05-12,BENIN,,111,111,11,1.50537634408602,10,Benin,BENIN 111 111 11 Benin
2025-12-19,BENIN,MILITARY,111,111,11,-1.82054616384915,1,Benin,BENIN 111 111 11 MILITARY Benin
2025-10-03,BENIN,,111,111,11,0.4119464469619,5,Benin,BENIN 111 111 11 Benin
2025-05-14,BENIN,REGIME,111,111,11,-2.74725274725275,5,"Savalou, Collines, Benin","BENIN 111 111 11 REGIME Savalou, Collines, Benin"
2025-11-10,COTONOU,,111,111,11,-1.23076923076923,10,Benin,COTONOU 111 111 11 Benin
2025-03-03,BENIN,POLICE,111,111,11,-6.5040650406504,4,Benin,BENIN 111 111 11 POLICE Benin
2025-12-09,BENIN,PRESIDENT,111,111,11,-2.58780036968576,6,Benin,BENIN 111 111 11 PRESIDENT Benin
2025-12-09,BENIN,MILITARY,111,111,11,-4.13223140495868,10,Benin,BENIN 111 111 11 MILITARY Benin
2025-12-08,BENIN,PRESIDENT,111,111,11,-2.84090909090909,6,Benin,BENIN 111 111 11 PRESIDENT Benin
2025-12-09,BENIN,PRESIDENT,111,111,11,-2.58780036968576,2,Benin,BENIN 111 111 11 PRESIDENT Benin
2025-12-08,BENIN,PRESIDENT,111,111,11,-2.84090909090909,2,Benin,BENIN 111 111 11 PRESIDENT Benin
2025-01-13,BENIN,BISHOP,111,111,11,-1.64319248826291,10,Benin,BENIN 111 111 11 BISHOP Benin
2025-03-17,COTONOU,AFRICA,111,111,11,-17.2413793103448,5,Benin,COTONOU 111 111 11 AFRICA Benin
2025-09-12,BENIN,DOCTOR,111,111,11,-5.18018018018018,5,Benin,BENIN 111 111 11 DOCTOR Benin
2026-02-10,BENIN,,111,111,11,-3.80952380952381,4,Benin,BENIN 111 111 11 Benin
2025-03-12,BENIN,BENIN CITY,111,111,11,-11.7808219178082,2,Benin,BENIN 111 111 11 BENIN CITY Benin
2025-07-30,BENIN,,111,111,11,-5.81896551724138,4,Benin,BENIN 111 111 11 Benin
2025-01-06,BENIN,,111,111,11,-1.49540517961571,20,Benin,BENIN 111 111 11 Benin
2025-12-22,BENIN,GOVERNMENT,111,111,11,-5.28455284552846,2,Benin,BENIN 111 111 11 GOVERNMENT Benin
2025-01-16,BENIN,,111,111,11,-5.14018691588785,4,Benin,BENIN 111 111 11 Benin
2025-01-16,BENIN,TRIBUNAL,111,111,11,-6.19469026548672,2,Benin,BENIN 111 111 11 TRIBUNAL Benin
2025-01-16,BENIN,NIAMEY,111,111,11,-2.65339966832504,10,Benin,BENIN 111 111 11 NIAMEY Benin
2025-01-24,BENIN,,111,111,11,-1.02564102564102,10,Benin,BENIN 111 111 11 Benin
2025-01-24,BENIN,BENIN CITY,111,111,11,-0.600000000000001,10,Benin,BENIN 111 111 11 BENIN CITY Benin
2025-01-23,BENIN,BENIN CITY,111,111,11,-1.02564102564102,10,Benin,BENIN 111 111 11 BENIN CITY Benin
2025-12-20,BENIN,AMBASSADOR,111,111,11,5.10948905109489,2,Benin,BENIN 111 111 11 AMBASSADOR Benin
2025-01-02,BENIN,,111,111,11,-8.88501742160278,2,Benin,BENIN 111 111 11 Benin
2025-01-02,BENIN,BENIN,111,111,11,-8.88501742160278,2,Benin,BENIN 111 111 11 BENIN Benin
2025-01-02,BENIN,BENIN,111,111,11,-8.88501742160278,3,Benin,BENIN 111 111 11 BENIN Benin
2025-05-14,COTONOU,AFRICA,111,111,11,-5.55555555555556,10,Benin,COTONOU 111 111 11 AFRICA Benin
2025-01-22,BENIN,,111,111,11,-6.45161290322581,10,Benin,BENIN 111 111 11 Benin
2025-08-04,BENIN,,111,111,11,-4.26105717367853,4,Benin,BENIN 111 111 11 Benin
2025-04-17,BENIN,,111,111,11,-2.5974025974026,4,Benin,BENIN 111 111 11 Benin
2025-04-23,BENIN,TERRORIST,111,111,11,-12.5,2,Benin,BENIN 111 111 11 TERRORIST Benin
2025-04-23,BENIN,TERRORIST,111,111,11,-12.5,2,Benin,BENIN 111 111 11 TERRORIST Benin
2025-04-07,BENIN,,111,111,11,-0.52083333333333,4,Benin,BENIN 111 111 11 Benin
2025-06-11,BENINESE,ACTIVIST,111,111,11,-11.3636363636364,8,Benin,BENINESE 111 111 11 ACTIVIST Benin
2025-05-12,BENIN,PROTESTER,111,111,11,-4.55696202531646,10,Benin,BENIN 111 111 11 PROTESTER Benin
2025-12-17,BENIN,GOVERNMENT,111,111,11,-7.73809523809524,2,Benin,BENIN 111 111 11 GOVERNMENT Benin
2025-12-17,BENIN,GOVERNMENT,111,111,11,-7.73809523809524,2,Benin,BENIN 111 111 11 GOVERNMENT Benin
2025-07-12,BENIN,GUNMEN,111,111,11,-7.0,4,Benin,BENIN 111 111 11 GUNMEN Benin
2025-09-17,BENIN,POLICE,111,111,11,-7.32484076433125,5,Benin,BENIN 111 111 11 POLICE Benin
2025-01-10,BENIN,BENIN,111,111,11,-8.55457227138642,10,Benin,BENIN 111 111 11 BENIN Benin
2025-01-10,BENIN,PERPETRATOR,111,111,11,-1.53508771929825,4,Benin,BENIN 111 111 11 PERPETRATOR Benin
2025-01-10,BENIN,TOGO,111,111,11,-3.72628726287263,2,Benin,BENIN 111 111 11 TOGO Benin
2025-01-17,BENIN,,111,111,11,5.42635658914728,2,Benin,BENIN 111 111 11 Benin
2025-02-25,BENIN,GOVERNMENT,111,111,11,-3.77358490566038,2,Benin,BENIN 111 111 11 GOVERNMENT Benin
2025-05-20,BENIN,BURKINA FASO,111,111,11,-3.16804407713499,2,Benin,BENIN 111 111 11 BURKINA FASO Benin
2025-10-02,BENIN,,111,111,11,0.59230009871668,2,Benin,BENIN 111 111 11 Benin
2025-10-02,BENIN,,111,111,11,0.59230009871668,8,Benin,BENIN 111 111 11 Benin
2025-10-02,BENIN,MEDIA,111,111,11,-4.79704797047971,1,Benin,BENIN 111 111 11 MEDIA Benin
2025-12-16,BENIN,,111,111,11,-2.56410256410256,10,Benin,BENIN 111 111 11 Benin
2025-12-16,BENIN,GOVERNANCE,111,111,11,-4.02930402930403,2,Benin,BENIN 111 111 11 GOVERNANCE Benin
2025-11-11,BENIN,HOSPITAL,111,111,11,-1.25,2,Benin,BENIN 111 111 11 HOSPITAL Benin
2026-04-13,BENIN,MEDIA,112,112,11,-6.82196339434276,2,Benin,BENIN 112 112 11 MEDIA Benin
2026-03-21,BENIN,,112,112,11,-1.83639398998331,5,Benin,BENIN 112 112 11 Benin
2026-04-16,COTONOU,,112,112,11,-5.76923076923077,10,Benin,COTONOU 112 112 11 Benin
2026-04-16,BENIN,,112,112,11,-4.70588235294117,10,Benin,BENIN 112 112 11 Benin
2026-04-19,COTONOU,,112,112,11,-2.27272727272727,8,Benin,COTONOU 112 112 11 Benin
2026-04-18,BENIN,,112,112,11,-4.69483568075117,10,Benin,BENIN 112 112 11 Benin
2026-02-01,BENIN,FRANCE,112,112,11,-3.83314543404735,10,Benin,BENIN 112 112 11 FRANCE Benin
2026-04-22,BENIN,,112,112,11,-11.3861386138614,4,Benin,BENIN 112 112 11 Benin
2026-04-26,BENIN,UNITED KINGDOM,112,112,11,-5.08166969147005,1,Benin,BENIN 112 112 11 UNITED KINGDOM Benin
2026-04-26,BENIN,HIGH COURT,112,112,11,-5.08166969147005,3,Benin,BENIN 112 112 11 HIGH COURT Benin
2025-01-02,BENIN,GOVERNMENT,112,112,11,-10.1827676240209,4,Benin,BENIN 112 112 11 GOVERNMENT Benin
2025-12-13,BENIN,ADMINISTRATION,112,112,11,-4.77099236641221,1,Benin,BENIN 112 112 11 ADMINISTRATION Benin
2025-06-03,BENIN,TERRORIST,112,112,11,-3.6144578313253,10,Benin,BENIN 112 112 11 TERRORIST Benin
2026-04-20,BENIN,,112,112,11,-6.62431941923775,4,Benin,BENIN 112 112 11 Benin
2026-04-20,COTONOU,ACTIVIST,112,112,11,-2.79720279720279,10,Benin,COTONOU 112 112 11 ACTIVIST Benin
2026-04-21,BENINESE,,112,112,11,-9.05349794238683,2,Benin,BENINESE 112 112 11 Benin
2026-04-21,BENINESE,,112,112,11,-9.05349794238683,3,Benin,BENINESE 112 112 11 Benin
2026-04-21,BENINESE,BENIN,112,112,11,-9.05349794238683,2,Benin,BENINESE 112 112 11 BENIN Benin
2025-04-20,BENIN,AL QAEDA,112,112,11,-8.60927152317884,3,Benin,BENIN 112 112 11 AL QAEDA Benin
2025-04-20,BENIN,AL QAEDA,112,112,11,-8.60927152317884,1,Benin,BENIN 112 112 11 AL QAEDA Benin
2025-05-21,BENIN,NIGER,112,112,11,-9.0,2,Benin,BENIN 112 112 11 NIGER Benin
2025-05-21,BENIN,BURKINA FASO,112,112,11,-9.0,4,Benin,BENIN 112 112 11 BURKINA FASO Benin
2025-05-21,BENIN,NIGER,112,112,11,-9.0,8,Benin,BENIN 112 112 11 NIGER Benin
2025-05-21,BENIN,BURKINA FASO,112,112,11,-9.0,6,Benin,BENIN 112 112 11 BURKINA FASO Benin
2025-09-27,BENIN,NIGERIAN,112,112,11,-4.05405405405406,1,Benin,BENIN 112 112 11 NIGERIAN Benin
2025-12-08,COTONOU,,112,112,11,-0.3257328990228,10,Benin,COTONOU 112 112 11 Benin
2025-12-08,ALASSANE SEIDOU,ARMED FORCES,112,112,11,-0.418410041841,20,Benin,ALASSANE SEIDOU 112 112 11 ARMED FORCES Benin
2026-01-31,BENIN,FRANCE,112,112,11,-3.5897435897436,10,Benin,BENIN 112 112 11 FRANCE Benin
2025-02-09,BENIN,POLICE,112,112,11,-4.1871921182266,2,Benin,BENIN 112 112 11 POLICE Benin
2025-08-02,BENIN,GOVERNOR,112,112,11,-0.837988826815641,4,Benin,BENIN 112 112 11 GOVERNOR Benin
2025-12-20,BENIN,,112,112,11,-3.29949238578681,2,Benin,BENIN 112 112 11 Benin
2026-01-09,BENIN,BURKINA FASO,112,112,11,-2.20994475138122,1,Benin,BENIN 112 112 11 BURKINA FASO Benin
2026-01-09,BENIN,MALI,112,112,11,-2.20994475138122,1,Benin,BENIN 112 112 11 MALI Benin
2026-01-09,BENIN,NIGER,112,112,11,-2.20994475138122,1,Benin,BENIN 112 112 11 NIGER Benin
2026-01-09,BENIN,BURKINA FASO,112,112,11,-2.20994475138122,1,Benin,BENIN 112 112 11 BURKINA FASO Benin
2026-01-09,BENIN,MALI,112,112,11,-2.20994475138122,4,Benin,BENIN 112 112 11 MALI Benin
2026-01-10,BENIN,BURKINA FASO,112,112,11,-2.21518987341772,2,Benin,BENIN 112 112 11 BURKINA FASO Benin
2026-01-10,BENIN,MALI,112,112,11,-2.21518987341772,8,Benin,BENIN 112 112 11 MALI Benin
2026-01-09,BENIN,NIGER,112,112,11,-2.20994475138122,3,Benin,BENIN 112 112 11 NIGER Benin
2026-01-10,BENIN,NIGER,112,112,11,-2.21518987341772,6,Benin,BENIN 112 112 11 NIGER Benin
2026-01-09,BENIN,BURKINA FASO,112,112,11,-2.20994475138122,3,Benin,BENIN 112 112 11 BURKINA FASO Benin
2026-01-09,BENIN,NIGER,112,112,11,-2.20994475138122,1,Benin,BENIN 112 112 11 NIGER Benin
2026-01-10,BENIN,BURKINA FASO,112,112,11,-2.21518987341772,6,Benin,BENIN 112 112 11 BURKINA FASO Benin
2026-01-10,BENIN,NIGER,112,112,11,-2.21518987341772,2,Benin,BENIN 112 112 11 NIGER Benin
2025-10-10,BENIN,,112,112,11,-1.171875,4,Benin,BENIN 112 112 11 Benin
2025-12-29,BENIN,STAFF MEMBER,112,112,11,-6.99052132701422,2,Benin,BENIN 112 112 11 STAFF MEMBER Benin
2025-12-07,BENIN,,112,112,11,-2.06043956043956,3,Benin,BENIN 112 112 11 Benin
2025-12-14,BENIN,,112,112,11,-4.05701754385965,10,Benin,BENIN 112 112 11 Benin
2025-12-15,BENIN,,112,112,11,-4.05701754385965,10,Benin,BENIN 112 112 11 Benin
2025-12-14,BENIN,ADMINISTRATION,112,112,11,-2.06043956043956,1,Benin,BENIN 112 112 11 ADMINISTRATION Benin
2026-01-06,BENIN,RESIDENTS,112,112,11,-6.06767794632439,2,Benin,BENIN 112 112 11 RESIDENTS Benin
2025-08-23,BENINESE,CLERGYMAN,112,112,11,-3.77358490566037,10,Benin,BENINESE 112 112 11 CLERGYMAN Benin
2026-01-05,BENIN,NIAMEY,112,112,11,-5.17241379310345,10,Benin,BENIN 112 112 11 NIAMEY Benin
2025-02-07,BENIN,,112,112,11,-5.63106796116505,4,Benin,BENIN 112 112 11 Benin
2025-02-06,BENIN,NEWSPAPER,112,112,11,-6.6427289048474,2,Benin,BENIN 112 112 11 NEWSPAPER Benin
2025-03-29,BENIN,NIGERIA,112,112,11,-6.41711229946524,1,Benin,BENIN 112 112 11 NIGERIA Benin
2025-03-23,BENIN,,112,112,11,-3.97727272727273,10,"Natitingou, Atakora, Benin","BENIN 112 112 11 Natitingou, Atakora, Benin"
2025-01-15,BENIN,,112,112,11,-6.29834254143647,2,Benin,BENIN 112 112 11 Benin
2025-01-15,BENIN,CONGRESS,112,112,11,-8.57142857142857,4,Benin,BENIN 112 112 11 CONGRESS Benin
2025-01-15,BENIN,DEMOCRATIC PARTY,112,112,11,-6.53409090909094,4,Benin,BENIN 112 112 11 DEMOCRATIC PARTY Benin
2025-01-15,BENIN,THE OPPOSITION,112,112,11,-5.47368421052631,1,Benin,BENIN 112 112 11 THE OPPOSITION Benin
2025-01-15,BENIN,TRIBUNAL,112,112,11,-4.30622009569378,4,Benin,BENIN 112 112 11 TRIBUNAL Benin
